"2016-02-24 21:40:00 UTC"	["adult-education", 1]
"2016-02-24 21:40:00 UTC"	["eighth", 68]
"2016-02-24 21:40:00 UTC"	["eleventh", 5]
"2016-02-24 21:40:00 UTC"	["fifth", 220]
"2016-02-24 21:40:00 UTC"	["first", 734]
"2016-02-24 21:40:00 UTC"	["fourth", 275]
"2016-02-24 21:40:00 UTC"	["higher-education", 2]
"2016-02-24 21:40:00 UTC"	["homeschooler", 1]
"2016-02-24 21:40:00 UTC"	["kindergarten", 825]
"2016-02-24 21:40:00 UTC"	["ninth", 29]
"2016-02-24 21:40:00 UTC"	["none", 13151]
"2016-02-24 21:40:00 UTC"	["not-grade-specific", 3]
"2016-02-24 21:40:00 UTC"	["other", 3]
"2016-02-24 21:40:00 UTC"	["pre-k", 134]
"2016-02-24 21:40:00 UTC"	["prek-k", 434]
"2016-02-24 21:40:00 UTC"	["second", 544]
"2016-02-24 21:40:00 UTC"	["seventh", 40]
"2016-02-24 21:40:00 UTC"	["sixth", 72]
"2016-02-24 21:40:00 UTC"	["tenth", 10]
"2016-02-24 21:40:00 UTC"	["third", 438]
"2016-02-24 21:40:00 UTC"	["twelfth", 4]
"2016-02-24 21:50:00 UTC"	["1-2", 364]
"2016-02-24 21:50:00 UTC"	["3-5", 289]
"2016-02-24 21:50:00 UTC"	["6-8", 165]
"2016-02-24 21:50:00 UTC"	["9-12", 62]
"2016-02-24 21:50:00 UTC"	["adult-education", 3]
"2016-02-24 21:50:00 UTC"	["eighth", 75]
"2016-02-24 21:50:00 UTC"	["eleventh", 4]
"2016-02-24 21:50:00 UTC"	["fifth", 231]
"2016-02-24 21:50:00 UTC"	["first", 728]
"2016-02-24 21:50:00 UTC"	["fourth", 266]
"2016-02-24 21:50:00 UTC"	["higher-education", 1]
"2016-02-24 21:50:00 UTC"	["kindergarten", 796]
"2016-02-24 21:50:00 UTC"	["ninth", 19]
"2016-02-24 21:50:00 UTC"	["none", 12799]
"2016-02-24 21:50:00 UTC"	["not-grade-specific", 8]
"2016-02-24 21:50:00 UTC"	["other", 2]
"2016-02-24 21:50:00 UTC"	["pre-k", 150]
"2016-02-24 21:50:00 UTC"	["prek-k", 426]
"2016-02-24 21:50:00 UTC"	["second", 654]
"2016-02-24 21:50:00 UTC"	["seventh", 22]
"2016-02-24 21:50:00 UTC"	["sixth", 76]
"2016-02-24 21:50:00 UTC"	["tenth", 6]
"2016-02-24 21:50:00 UTC"	["third", 471]
"2016-02-24 22:00:00 UTC"	["1-2", 370]
"2016-02-24 22:00:00 UTC"	["3-5", 199]
"2016-02-24 22:00:00 UTC"	["6-8", 125]
"2016-02-24 22:00:00 UTC"	["9-12", 90]
"2016-02-24 22:00:00 UTC"	["adult-education", 5]
"2016-02-24 22:00:00 UTC"	["eighth", 56]
"2016-02-24 22:00:00 UTC"	["eleventh", 9]
"2016-02-24 22:00:00 UTC"	["fifth", 181]
"2016-02-24 22:00:00 UTC"	["first", 682]
"2016-02-24 22:00:00 UTC"	["fourth", 214]
"2016-02-24 22:00:00 UTC"	["higher-education", 2]
"2016-02-24 22:00:00 UTC"	["homeschooler", 2]
"2016-02-24 22:00:00 UTC"	["kindergarten", 753]
"2016-02-24 22:00:00 UTC"	["ninth", 13]
"2016-02-24 22:00:00 UTC"	["none", 12672]
"2016-02-24 22:00:00 UTC"	["not-grade-specific", 1]
"2016-02-24 22:00:00 UTC"	["other", 5]
"2016-02-24 22:00:00 UTC"	["pre-k", 110]
"2016-02-24 22:00:00 UTC"	["prek-k", 351]
"2016-02-24 22:00:00 UTC"	["second", 478]
"2016-02-24 22:00:00 UTC"	["seventh", 71]
"2016-02-24 22:00:00 UTC"	["sixth", 72]
"2016-02-24 22:00:00 UTC"	["tenth", 9]
"2016-02-24 22:00:00 UTC"	["third", 361]
"2016-02-24 22:10:00 UTC"	["1-2", 326]
"2016-02-24 22:10:00 UTC"	["3-5", 172]
"2016-02-24 22:10:00 UTC"	["6-8", 140]
"2016-02-24 22:10:00 UTC"	["9-12", 97]
"2016-02-24 22:10:00 UTC"	["adult-education", 3]
"2016-02-24 22:10:00 UTC"	["eighth", 28]
"2016-02-24 22:10:00 UTC"	["eleventh", 4]
"2016-02-24 22:10:00 UTC"	["fifth", 226]
"2016-02-24 22:10:00 UTC"	["first", 633]
"2016-02-24 22:10:00 UTC"	["fourth", 208]
"2016-02-24 22:10:00 UTC"	["higher-education", 1]
"2016-02-24 22:10:00 UTC"	["kindergarten", 695]
"2016-02-24 22:10:00 UTC"	["ninth", 12]
"2016-02-24 22:10:00 UTC"	["none", 11503]
"2016-02-24 22:10:00 UTC"	["other", 1]
"2016-02-24 22:10:00 UTC"	["pre-k", 131]
"2016-02-24 22:10:00 UTC"	["prek-k", 377]
"2016-02-24 22:10:00 UTC"	["second", 490]
"2016-02-24 22:10:00 UTC"	["seventh", 37]
